pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_logg,st_loggerr1,st_loggerr2,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-188 c,K2-188,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.807595,0.000564,-0.000597,2.62511304,0.30825557,-0.17947791,0.0,0.2341969,0.02750072,-0.01601195,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5982.0,50.0,-50.0,1.109202,0.107813,-0.063121,1.106611,4.36,0.1,-0.1,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367,446.821,8.707,-8.385,12.657,0.092,-0.092,11.149,0.022,-0.022,12.4903,0.000144,-0.000144,30/03/2020,2018-03,15/02/2018
K2-188 c,K2-188,1,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,7.810253,0.000846,-0.000844,2.83,0.15,-0.15,0.0,0.25247569,0.0133821,-0.0133821,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,5977.0,87.0,-87.0,1.19,0.03,-0.03,1.06,4.31,0.03,-0.03,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367,446.821,8.707,-8.385,12.657,0.092,-0.092,11.149,0.022,-0.022,12.4903,0.000144,-0.000144,30/03/2020,2018-12,26/10/2018
K2-189 b,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5.1763,0.000407,-0.000428,1.51234354,0.15220172,-0.09567466,0.0,0.13492225,0.01357853,-0.00853552,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5503.0,50.0,-50.0,0.862285,0.037806,-0.026861,0.927528,4.61,0.1,-0.1,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,30/10/2018,2018-03,15/02/2018
K2-189 b,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,2.588309,0.000221,-0.000207,1.52,0.09,-0.09,0.0,0.13560532,0.00802926,-0.00802926,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,5519.0,67.0,-67.0,0.87,0.01,-0.01,0.94,4.53,0.02,-0.02,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,30/10/2018,2018-12,26/10/2018
K2-189 b,K2-189,1,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.58812,0.00011,-0.00011,1.403,0.079,-0.043,0.0,0.12516749,0.00704792,-0.00383621,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5442.0,100.0,-100.0,0.879,0.034,-0.034,0.85,4.51,0.085,-0.085,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,17/09/2025,2025-06,17/09/2025
K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6.67934,0.000245,-0.000236,2.48429818,0.31526236,-0.13810014,0.0,0.22163424,0.02812582,-0.01232047,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5503.0,50.0,-50.0,0.862285,0.037806,-0.026861,0.927528,4.61,0.1,-0.1,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,30/10/2018,2018-03,15/02/2018
K2-189 c,K2-189,1,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6.67932,0.00021,-0.00021,2.31,0.14,-0.05,0.0,0.20608475,0.01248998,-0.00446071,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5442.0,100.0,-100.0,0.879,0.034,-0.034,0.85,4.51,0.085,-0.085,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,17/09/2025,2025-06,17/09/2025
K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,6.679195,0.000383,-0.00039,2.5,0.12,-0.12,0.0,0.22303506,0.01070568,-0.01070568,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,5519.0,67.0,-67.0,0.87,0.01,-0.01,0.94,4.53,0.02,-0.02,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.000208,-0.000208,30/10/2018,2018-12,26/10/2018
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,7.9194,5e-05,-5e-05,7.74,0.39,-0.39,0.0,0.69051655,0.03479347,-0.03479347,0.0,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.07,-0.07,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-06,05/05/2016
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,7.91952,5.4e-05,-5.4e-05,8.2,1.5,-1.5,0.0,0.731555,0.13382104,-0.13382104,0.0,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5748.0,245.0,-245.0,1.01,0.19,-0.19,0.99,4.43,0.13,-0.13,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/07/2016,2016-09,18/07/2016
K2-19 b,K2-19,1,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,7.9222,0.0001,-0.0001,7.0,0.2,-0.2,0.0,0.62449925,0.01784284,-0.01784284,0.0,1,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,31/01/2022,2020-01,31/01/2022
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,7.919454,8.1e-05,-7.8e-05,7.23,0.56,-0.51,0.0,0.6450174,0.04995985,-0.04549915,0.0,1,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,5230.0,417.0,-417.0,0.88,0.06,-0.06,0.89,4.52,0.22,-0.22,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-10,15/10/2015
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,7.921101,6.9e-05,-6.9e-05,7.46,0.76,-0.76,0.0,0.66553662,0.06780266,-0.06780266,0.0,1,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,5390.0,180.0,-180.0,0.913,0.094,-0.094,0.949,4.493,0.085,-0.085,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-12,19/11/2015
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,7.9194,5e-05,-5e-05,7.74,0.39,-0.39,0.0,0.69051655,0.03479347,-0.03479347,0.0,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-08,07/07/2016
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,7.920994,7.1e-05,-7.1e-05,7.34,0.27,-0.27,0.0,0.65483094,0.02408779,-0.02408779,0.0,1,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,5345.0,17.0,-17.0,0.914,0.027,-0.027,0.902,4.394,0.05,-0.05,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-12,19/11/2015
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.919493,4.7e-05,-4.9e-05,6.751484,0.32187292,-0.22972564,0.0,0.60232706,0.02871558,-0.02049475,0.0,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5391.0,50.0,-50.0,0.833805,0.036282,-0.026196,0.895163,4.6,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/02/2018,2018-03,15/02/2018
K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,7.9222,0.0001,-0.0001,7.0,0.2,-0.2,0.0,0.62449925,0.01784284,-0.01784284,0.0,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,17/09/2025,2025-06,17/09/2025
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,11.907625,0.000242,-0.000241,4.05161714,0.24621782,-0.14960631,0.0,0.36146107,0.02196608,-0.01334698,0.0,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5391.0,50.0,-50.0,0.833805,0.036282,-0.026196,0.895163,4.6,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/02/2018,2018-03,15/02/2018
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,12.0028,0.0092,-0.0092,4.37,0.22,-0.22,0.0,0.38986529,0.01962709,-0.01962709,0.0,1,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,5345.0,17.0,-17.0,0.914,0.027,-0.027,0.902,4.394,0.05,-0.05,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-12,19/11/2015
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,11.90715,0.0015,-0.0015,4.86,0.62,-0.44,0.0,0.43358016,0.0553127,-0.03925417,0.0,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-08,07/07/2016
K2-19 c,K2-19,1,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,11.8993,0.0008,-0.0008,4.1,0.2,-0.2,0.0,0.36577813,0.01784284,-0.01784284,0.0,1,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,31/01/2022,2020-01,31/01/2022
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,11.90727,0.00058,-0.00058,4.51,0.47,-0.47,0.0,0.40235525,0.04193059,-0.04193059,0.0,1,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,5390.0,180.0,-180.0,0.913,0.094,-0.094,0.949,4.493,0.085,-0.085,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-12,19/11/2015
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,11.90715,0.0015,-0.0015,4.86,0.62,-0.44,0.0,0.43358016,0.0553127,-0.03925417,0.0,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.07,-0.07,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-06,05/05/2016
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,11.90724,0.00025,-0.00025,4.93,0.94,-0.94,0.0,0.43982514,0.08386118,-0.08386118,0.0,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5748.0,245.0,-245.0,1.01,0.19,-0.19,0.99,4.43,0.13,-0.13,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/07/2016,2016-09,18/07/2016
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,11.8993,0.0008,-0.0008,4.1,0.2,-0.2,0.0,0.36577813,0.01784284,-0.01784284,0.0,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,17/09/2025,2025-06,17/09/2025
K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,11.90701,0.00039,-0.00044,4.21,0.31,-0.31,0.0,0.37559104,0.02765635,-0.02765635,0.0,1,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,5230.0,417.0,-417.0,0.88,0.06,-0.06,0.89,4.52,0.22,-0.22,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2015-10,15/10/2015
K2-19 d,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,2.50856,0.00041,-0.00041,1.14,0.13,-0.13,0.0,0.10170399,0.01159782,-0.01159782,0.0,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-08,07/07/2016
K2-19 d,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,2.50856,0.00041,-0.00041,1.14,0.13,-0.13,0.0,0.10170399,0.01159782,-0.01159782,0.0,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,5430.0,60.0,-60.0,0.86,0.04,-0.04,0.93,4.63,0.07,-0.07,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,06/07/2016,2016-06,05/05/2016
K2-19 d,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.508283,0.000309,-0.000305,1.15876577,0.1148117,-0.08081128,0.0,0.10337816,0.01024281,-0.0072095,0.0,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5391.0,50.0,-50.0,0.833805,0.036282,-0.026196,0.895163,4.6,0.1,-0.1,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/02/2018,2018-03,15/02/2018
K2-19 d,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.5081,0.0002,-0.0002,1.11,0.05,-0.05,0.0,0.09902774,0.00446071,-0.00446071,0.0,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,17/09/2025,2025-06,17/09/2025
K2-19 d,K2-19,1,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,2.5081,0.0002,-0.0002,1.11,0.05,-0.05,0.0,0.09902774,0.00446071,-0.00446071,0.0,1,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,5322.0,100.0,-100.0,0.82,0.03,-0.03,0.88,4.51,0.08,-0.08,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,31/01/2022,2020-01,31/01/2022
K2-19 d,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.50858,0.0004,-0.0004,1.22,0.27,-0.27,0.0,0.10884111,0.02408779,-0.02408779,0.0,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5748.0,245.0,-245.0,1.01,0.19,-0.19,0.99,4.43,0.13,-0.13,11h39m50.46s,174.9602543,+00d36m12.95s,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455,14/07/2016,2016-09,18/07/2016
